	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g2497	226.56827774342784	0.35356187593476446	0.18027351957776772	1.9612524166769947	0.04984958502921366	0.1432656546907312
g2498	33.61406472933805	0.3680574844485581	0.4342849997729712	0.8475021809202841	0.39671527196702994	0.5856876253341291
g2499	1762.8207994126376	-0.46850101011479933	0.09728783182497534	-4.815617753283383	1.4674519654862145e-06	3.901148711063704e-05
g25	118.9923485242516	0.9753805356006678	0.24292988901856505	4.0150701074338695	5.9428127071309456e-05	0.0008497771958113379
g250	143.09766284061183	-0.007276013838784519	0.22471030074367354	-0.03237952961971356	0.9741693869244532	0.985922100707724
g2500	95.45762462665691	0.7135537871224237	0.2571762827258943	2.774570732414502	0.005527461283404619	0.028741275957097023
g2501	1448.997915321641	-0.16561077179729036	0.10220335345131334	-1.6204044799389332	0.10514541816599608	0.23911081540761156
g2502	699.3766695205564	-0.10328411057817061	0.14357996370134993	-0.7193490506307986	0.4719258806345966	0.6540088837722475
g2503	5696.639625488881	0.008542618086891595	0.09435393224892472	0.09053801874790383	0.9278596834042803	0.9628010733510604
g2504	643.5371601460425	-0.27535442684296757	0.13892963072328118	-1.9819704796553885	0.047482544720245934	0.13841436781384434
g2505	360.6211299702721	0.030915542978936644	0.2083245959424285	0.14840083015200137	0.8820264449599684	0.9396725411569454
g2506	1198.25990682908	0.12879163052737763	0.11248131675015051	1.145004648313786	0.2522072318520099	0.43979096734084844
g2507	4151.462625392282	-0.5255608906523791	0.12447410047659828	-4.2222509633735985	2.418745787211314e-05	0.00041692992450788634
g2508	221.79761768819174	0.13607536595798897	0.2023225738892236	0.6725664039470626	0.5012231812353968	0.6776925176087475
g2509	1848.670712514744	-0.14481504354894914	0.11398516543803289	-1.2704727232920205	0.20391629302602754	0.3803280662911334
g251	481.5143603342015	-0.37799138119328246	0.1574609815400075	-2.400539978199252	0.016370902398638115	0.0642497484558344
g2510	9694.2995906498	0.11559764707943875	0.0778069449433689	1.4856983160510346	0.13735893626010875	0.28616445054189327
g2511	2018.9901159365281	-0.39488929507164	0.12022872823003618	-3.2844836744516663	0.0010216941716369764	0.008018493758689368
g2512	453.55339433285684	0.07821634373901099	0.1530968857967121	0.5108944138998989	0.6094249929212026	0.7602707694241705
g2513	183.4195629080772	0.3338300575692972	0.23368986891140014	1.42851745830652	0.15314297323553025	0.3093176693227002
g2514	769.4139452665695	-0.04146471300370617	0.13104837181990045	-0.3164076930363626	0.7516930784926842	0.8560004136681396
g2515	920.950239947977	-0.0633600557028738	0.11214300167833473	-0.5649933990942435	0.5720782539652768	0.736063741484844
g2516	2050.2812781953116	-0.00021054886879157036	0.09888321294269894	-0.0021292680782286034	0.9983010911583183	0.999158204772835
g2517	1446.9521878313956	0.5053432426659796	0.09918467425767886	5.094973053529548	3.4879086243902394e-07	1.175612058667246e-05
g2518	231.99442090484797	0.48863950975512227	0.20597996445697916	2.372267181632509	0.017679301164151007	0.06853600799137032
g2519	1931.250537004152	-0.189857840098009	0.11126905687664587	-1.706295042192076	0.08795316070355473	0.21000833754327583
g252	1573.1261649799537	-0.13552767184608042	0.12645373973142196	-1.0717569297193643	0.2838292230202385	0.47225904688669557
g2520	1081.147168240065	0.3481456013920424	0.11537927778481599	3.0174014613034674	0.002549519152857566	0.01614838054033106
g2521	1013.7778511438427	0.34229524152249635	0.12032161036331093	2.844835940018891	0.004443430268599103	0.02470390171422918
g2522	613.4980211555172	-0.004202104244398058	0.12032240937303541	-0.03492370428994885	0.9721405788501344	0.9849250362746262
g2523	456.74764261238255	0.045454547568407375	0.16630460361311067	0.2733210421171044	0.7846064416502575	0.8755395015797989
g2524	877.4213004570865	-0.05661247447002584	0.12974710885931182	-0.4363293715578066	0.6625977745596635	0.7981195274290778
g2525	182.51567642817224	0.5023385230098719	0.2869198659709666	1.7507972872840516	0.07998083405554761	0.19695215170234326
g2526	15975.551874179539	0.1985635970121461	0.4492897041432446	0.44195002730095756	0.6585253681326244	0.7961290455026435
g2527	333.504562554442	0.20273694501159562	0.16144931835157042	1.2557311921882364	0.20921344607816372	0.3869964911858074
g2528	4740.397945059147	0.3843464210461636	0.2008615298413008	1.9134894638601672	0.05568542106117132	0.15479562923852852
g2529	2514.3054626093203	0.7313476353206554	0.45726567938230683	1.5993932374469686	0.10973325396839316	0.24511422114241668
g253	1193.0284534691707	-0.5464700793023234	0.13300947374500524	-4.108504935144474	3.9822869660344375e-05	0.0006263805540325001
g2530	72.24407167531015	0.19908456744865297	0.29191742971034196	0.6819893133691833	0.49524570829995096	0.6731636375251033
g2531	607.1292817744487	0.01628653391090943	0.13652296533929056	0.1192951960165361	0.9050414893456353	0.9515089917198009
g2532	16237.260394035298	0.18962022613093835	0.4514616976856347	0.42001398369563603	0.6744752382824153	0.805889072459318
g2533	2581.769864889468	-0.019657381116509737	0.09578930477167481	-0.20521478011940308	0.8374043223176096	0.910484250215719
g2534	3979.2440717890254	-0.04683397027321935	0.085224986818355	-0.5495333237544446	0.5826395021487195	0.7420848721710053
g2535	10231.05636522663	-0.04845239377350131	0.08664155455177179	-0.5592281212423198	0.576006043450071	0.737842827968788
g2536	524.351949835327	0.07731397662886046	0.1397479110046092	0.5532388718591326	0.5800998525480133	0.7408244057404433
g2537	318.7352499591003	0.11155441988333858	0.16377127636244104	0.6811598612473306	0.4957703429216612	0.6734338159579398
g2538	493.7496948224178	0.2655526278697566	0.15490911432075968	1.7142479255280938	0.08648320246258165	0.20768071838183572
g2539	117.28424174178743	0.7756290605594159	0.2965261705579196	2.6157187377426254	0.008903986935761388	0.04149697615123363
g254	1198.5645936063313	0.2272256933678825	0.10863946598667942	2.0915575321011173	0.036478114837777444	0.11446789984423096
g2540	1024.1610043994294	0.11880379616627405	0.10902327138446054	1.0897104320720976	0.2758407193107103	0.46627509515728033
g2541	1055.3828016913099	-0.004193329591671483	0.11608341606921559	-0.03612341653670133	0.9711839508144664	0.9845362421981593
g2542	482.42701214797506	-0.07920563354277388	0.18092593632230625	-0.43777932093536254	0.6615462627267146	0.798064284185996
g2543	908.6476996766747	-0.45404047734455183	0.13241889317150043	-3.42881945672592	0.0006062126432152263	0.005236733931664712
g2544	6828.318832492077	-0.13539888527282803	0.10721095831852454	-1.262920203273969	0.2066178584829499	0.3836608046104948
g2545	3575.6406520681026	0.1309589491016558	0.09532074528197518	1.373876680404215	0.1694799703510278	0.33165379693795033
g2546	1792.9152961607522	0.01569969835070336	0.09993479571253336	0.1570994190638484	0.8751664954175746	0.9340552785415166
g2547	3413.1206649727483	0.3073766939049014	0.1042474415829816	2.9485298558644017	0.0031928929724974933	0.01934698390237245
g2548	955.5270016250328	-0.20941814624680755	0.1289297536281091	-1.624280977460508	0.10431585518862653	0.2377973148170683
g2549	3914.8777580236733	-0.5737136967075767	0.0835043962831699	-6.870460984617731	6.399476501944558e-12	8.947416220311373e-10
g255	108.78396859770122	0.07963274907062845	0.31911743654368985	0.24954057645084546	0.8029426579030767	0.8896777478509389
g2550	2875.1194191242116	-0.18420672931379062	0.10023206471676195	-1.8378024021985997	0.06609152754268525	0.1738644714101999
g2551	2754.0809803638367	-0.07210910377504513	0.09714872057697965	-0.7422547960156265	0.45793297437909086	0.6419741637530616
g2552	938.6869218025103	-0.1488290104388339	0.13061900926037104	-1.1394131013669206	0.25453089404112095	0.44288974957983657
g2553	2059.978587642049	-0.2731995463922811	0.09750067438778573	-2.802027248608506	0.005078258419418556	0.02692972954709116
g2554	54.34410905095845	0.5914551632276925	0.35412120252061124	1.6702054523077239	0.09487872164630537	0.22140325348311946
g2555	3435.2497405925583	-0.0989719467915016	0.1093313488933207	-0.9052476512301407	0.36533420259032234	0.5554964427642122
g2556	1542.0262714020616	-0.1646598437246825	0.11159545758433131	-1.4755066853886152	0.1400763722489362	0.2904079375368287
g2557	527.900044121591	-0.1991232714093945	0.16684729959867148	-1.193446174366373	0.2326946804567095	0.41710466226214543
g2558	925.4113063620144	0.3287081037038859	0.19158081315768039	1.715767347919873	0.08620463263000008	0.20726020827564975
g2559	240.44426365541452	0.8643714673651062	0.26555258737772025	3.25499169825685	0.0011339568047848707	0.00872285809899231
g256	917.3111933582604	0.05980262523955843	0.1192572831923021	0.5014588932327666	0.6160482009422164	0.7654976822109502
g2560	2477.2719119437684	-0.5691042360115193	0.11117676808024612	-5.118913293114856	3.073011923377782e-07	1.0635059037245486e-05
g2561	158.93637479861314	-0.11195899925017298	0.2419876486920259	-0.4626641064340501	0.6436051501320852	0.7847575716242319
g2562	500.3886740788634	0.06552063110985326	0.17243966997159527	0.37996263342794606	0.7039731528449478	0.8276694479279684
g2563	1138.2136567132557	0.41639937619352424	0.1530923246224916	2.7199232699635214	0.006529706617850261	0.0327051577347855
g2564	337.02178718889496	0.7416013970339901	0.25147656862606954	2.9489880551722756	0.0031881629815659466	0.01934698390237245
g2565	306.7464060941874	-0.3755221279541149	0.1683314129792575	-2.230849972134365	0.025691068512783858	0.08890285257299772
g2566	417.2737962901463	-0.17929526288594086	0.17390303539823734	-1.031007092402702	0.30253749387150775	0.4905837797959372
g2567	397.35790884104716	0.050589978737293116	0.1447817398375871	0.34942237048707814	0.7267722412456397	0.8417465345639633
g2568	109.31769904033568	0.27409315753103053	0.33859342725087577	0.8095052516419502	0.41822458329529877	0.6049033723907099
g2569	257.2003822004065	-0.5667088516116564	0.18797716959268432	-3.014774894417346	0.002571700460418225	0.01622637622887631
g257	194.31101697992878	-0.2679690452433704	0.20356328520774875	-1.3163918285652132	0.18804256365906413	0.3565347452601542
g2570	347.32483433375234	1.081009340985003	0.17910905472297955	6.035481247204139	1.584896351878586e-09	1.0878152233348477e-07
g2571	1060.6248788471353	0.5963677322555199	0.11367162736022776	5.246407974486176	1.550932609195931e-07	5.796802573974892e-06
g2572	624.4921537776285	1.0454019961328873	0.1415355281924096	7.386145439834173	1.5114646079584395e-13	3.356340526495947e-11
g2573	2823.649715680173	0.2647574745729858	0.11921356041663594	2.2208671031021363	0.026359963955561158	0.09038043953882233
g2574	990.9518838221651	-0.012184791374533944	0.1470681307897735	-0.08285133773782365	0.9339697478001413	0.9661603548990473
g2575	4070.651315779742	0.04805576877570912	0.0848077888749995	0.5666433403486067	0.5709565229513274	0.7351162599390385
g2576	750.4850497756521	0.13855864022628406	0.13628283579557562	1.0166991273510197	0.3092965810124224	0.49723159161449826
g2577	618.472911539403	-0.6624755694937777	0.13930791556724437	-4.755476864299205	1.979785333638616e-06	4.9836024436655934e-05
g2578	1774.409372004285	-0.03653421036682192	0.10377886508222728	-0.3520390239175839	0.7248089965314524	0.8417465345639633
g2579	3452.524718553117	0.05825509970970376	0.09646443049537012	0.6039023856829773	0.5459085426047827	0.7157070455417424
g258	1033.5820763757736	-0.22273575463409906	0.1127233855432328	-1.975949831179203	0.048160459547385175	0.1395346216819447
g2580	1106.7942073631843	0.06473486813048651	0.12090586765482485	0.5354154383581996	0.592362616958608	0.748005410474301
g2581	947.2587588237488	0.28249227949192923	0.1176685233455569	2.4007463632592274	0.016361672865314876	0.0642497484558344
g2582	1897.0789552131052	-0.18265986718166946	0.09697675982136528	-1.8835426912400002	0.05962685999829373	0.1611248364306076
g2583	187.4386571288719	0.3576777734992444	0.2272799385324357	1.5737322695914022	0.11554935821061531	0.25345661083385984
g2584	183.28622983180978	0.9325092337373212	0.2624921411415844	3.5525224857468753	0.000381556406721225	0.0036226529323193125
g2585	3630.2435933050597	0.12788557946029835	0.11596111086410765	1.1028316174908392	0.27010029490087195	0.4599136730946286
g2586	1509.9909439936412	-0.42646476543008616	0.10620547112376827	-4.015468891740036	5.932772426741972e-05	0.0008497771958113379
g2587	737.0837583842482	-0.3423097752615168	0.16242556712507697	-2.10748702510559	0.03507538520421667	0.11154977181627458
g2588	3692.253961875682	0.18104830915417594	0.09736147213154372	1.8595477778886098	0.06294953361520879	0.16746616588964988
g2589	1215.617407436148	-0.03908052150570852	0.11512048215652432	-0.33947496373905406	0.7342519545301012	0.8462987404800478
g259	379.95615204530424	-0.5017113335708958	0.14520533336053673	-3.4551853018041325	0.0005499147381290992	0.004861658399150702
g2590	4280.219043401962	-0.04574161421262876	0.10287302892556172	-0.44464146424352985	0.6565788774990654	0.7944772396677623
g2591	2810.8686835170047	-0.039674634295984286	0.09540821690104358	-0.4158408529648386	0.6775264625639664	0.8078580340045499
g2592	2685.0766626702703	-0.15182048220204325	0.11645040937079887	-1.3037350664746896	0.19232392887693828	0.3624677141839451
g2593	634.0921019394377	0.30672822262259225	0.12719928134855693	2.4113990218394585	0.01589145169327707	0.06321415188843091
g2594	1509.8659741137599	0.095840606684647	0.10759052088092426	0.890790433022613	0.3730416085641345	0.5628425548879328
g2595	272.67904764764074	-0.06984007656170696	0.1714874162617184	-0.40726064969758097	0.683816560828908	0.812436982090688
g2596	387.4637164823109	-0.012688811003441184	0.18651081981871429	-0.06803257320821665	0.9457597046734294	0.9711201018463324
g2597	443.59602101452816	-0.11923831210149316	0.18074311332756157	-0.659711509369638	0.509438979368201	0.6842153095591623
g2598	871.8104374592658	0.014107391800825306	0.14029653359703398	0.10055410093983642	0.9199044340965202	0.9590276826054581
g2599	218.052623558637	0.1307983819105389	0.23356558248136564	0.5600070888910796	0.575474602434754	0.7376626907270616
g26	234.09777318243303	-0.2241772416490369	0.18562619387515558	-1.2076810765177308	0.22716995966242481	0.41051536511520037
g260	1331.6344428801767	-0.047628036961750546	0.10902857029971744	-0.43683996617420545	0.6622274123347138	0.7981195274290778
g2600	390.4775048257232	-0.2633488572539507	0.16319324597056561	-1.6137239975081423	0.10658730632950408	0.24111697745157717
g2601	27.082857998645206	-0.4623856832440685	0.5254560630607794	-0.8799702120681104	0.3788754467200123	0.5680122364448159
g2602	13.847501407248345	-0.7217511937802166	0.6669268677014648	-1.0822044046114103	0.2791617117649188	0.46920545944459857
g2603	1478.9713443418623	0.22199064615732716	0.10542168459499487	2.105739886534375	0.0352269530853668	0.11193749823001657
g2604	439.5690411350602	0.03829939210779736	0.14677778695208024	0.2609345249244103	0.7941429998276006	0.8835513776449136
g2605	958.6074403336547	0.04973729692970477	0.11117319578506824	0.4473856902149522	0.6545966060215463	0.7927822225637913
g2606	319.9363415054384	-0.03810832123717447	0.16748705807283196	-0.22752994575021443	0.8200116864433076	0.9017023350782075
g2608	641.2317608130646	-0.09463732492093575	0.1450476799432493	-0.6524566608577478	0.5141066224017662	0.6880205704128706
g2609	751.5744841767693	-0.04636232744298183	0.13819688860402224	-0.3354802551005656	0.737262836757937	0.8485265880369549
g261	580.7501728723578	-0.01626131788740463	0.12997183870462653	-0.12511416357169522	0.900433170496546	0.9494791113476149
g2610	532.544609527321	-0.3212705648951211	0.14156951001550358	-2.269348568487226	0.02324713718162323	0.08303460869975407
g2611	394.2379295689978	-0.3713506059372978	0.1611512427063443	-2.304360796112423	0.021202398785883085	0.07755722424099676
g2612	54.27725764159357	-0.17554675948810955	0.33748690019982086	-0.5201587361884891	0.6029529429140211	0.7546420755850528
g2613	1177.3696505822074	-0.3154632653487254	0.10956576873669367	-2.8792137269336426	0.003986680564507055	0.022837206572100355
g2614	565.5195173336937	0.18214797413843994	0.1586610663458424	1.1480319547418258	0.25095537251455136	0.43818525959409405
g2615	382.44625948445383	0.24899015019979198	0.23461822266651317	1.0612566550455338	0.2885732783553434	0.4760961295081732
g2616	776.6047254552105	-0.2271560020189883	0.12585476371099	-1.8049058718240032	0.07108941280341345	0.1824354407429543
g2617	655.9914051052037	-0.04795323486667061	0.1400481762564897	-0.3424052790151811	0.7320459162619277	0.845462445171786
g2618	1332.6809959027967	-0.01685618614173647	0.1070350288650429	-0.1574828943428408	0.8748642880151785	0.9340552785415166
g2619	406.5889496282043	-0.05697308599419616	0.16573304970914524	-0.34376418037429235	0.7310236402121801	0.8446936767067584
g262	72.13357510076143	0.03266936488183637	0.3628550382949651	0.09003420494131162	0.928260033584358	0.9629518073044658
g2620	1129.9570370974516	0.14036840817158486	0.12033111269291599	1.1665179938109929	0.24340507780074183	0.43011816654311635
g2621	1128.7479170955414	-0.17587120819341912	0.15111525372523918	-1.1638216782085526	0.24449628502846432	0.4308036934763228
g2622	1465.232756536691	-0.3560707801126733	0.11267559841757026	-3.1601410164523145	0.0015769279616105404	0.011355265310761352
g2623	2802.610230919245	0.13675854208753435	0.11203257136414563	1.2207034117160493	0.2221983355448247	0.40482563546414735
g2624	952.8326877778919	-0.059024846843487994	0.1404997620852144	-0.42010638286838436	0.6744077400511581	0.805889072459318
g2625	461.299337053508	0.08894020969940665	0.17216092330182806	0.5166109009736141	0.605427804507467	0.7565342476053254
g2626	322.22993829799356	0.1934367975731346	0.23025975830766074	0.8400807809181955	0.4008630951967094	0.5899378900785732
g2627	2023.5411504557576	-0.08718334061554499	0.12623308029164113	-0.690653673459619	0.48978320880951964	0.6706317059325124
g2628	838.7265672440805	-0.1590052721162402	0.1276341041565089	-1.245789855047386	0.2128415550226792	0.39213122021015817
g2629	676.6671837546205	-0.16851572937349704	0.12616105138153177	-1.3357191266889314	0.18164109531005312	0.34736329016993445
g263	260.9909461277628	0.35651923292083876	0.2507516038537925	1.4218024030215848	0.15508362180930463	0.3119023294246804
g2630	6162.639662424514	0.05926697162080848	0.08055900154145619	0.7356964521253322	0.4619154492890797	0.6439342055311851
g2631	707.3086595132924	0.43087865220992144	0.16044611854040922	2.6855037449933845	0.007242056315906643	0.035645001278054686
g2632	1288.6793657257547	-0.17149426071116816	0.12483736421972359	-1.3737414417796001	0.16952196632633576	0.33165379693795033
g2633	1937.3013761956927	-0.06450361510688357	0.12323987784114228	-0.5233988887105967	0.6006966973706294	0.7526275909049907
g2634	551.1661620003109	0.10463478422942082	0.18128281808417615	0.5771908520356028	0.5638105361061978	0.7291486035631711
g2635	980.2833520485109	-0.029058667408289874	0.12143667123011755	-0.23929071106721034	0.8108801677130238	0.8950504775194927
g2636	534.3629710550276	-0.23135778648024097	0.13991212457272748	-1.6535935479986175	0.09821012451344524	0.22675426302033994
g2637	1019.2269508276337	-0.3380961114183322	0.11035258752523193	-3.063780551054384	0.0021855916835836647	0.01422180221672767
g2638	1378.8774635820512	-0.11467495867319065	0.10311547822277234	-1.1121022823115363	0.2660941755481949	0.45621343137716885
g2639	502.87587811750046	-0.16880128680732304	0.15772918308638023	-1.0701969255421755	0.28453067795093157	0.4727567382327318
g264	140.26461300205594	0.1686470436753638	0.261528501597979	0.6448514890151728	0.5190234312814965	0.6927271224072721
g2640	723.274719958746	0.12611234016594225	0.12326225880597202	1.0231220925819358	0.3062501224912646	0.49490334435125166
g2641	439.08488928366563	0.17986908881647906	0.2219996051623361	0.8102225618146964	0.4178122725870762	0.6046886354023439
g2642	891.9938902291934	0.14357996814542717	0.17618308655749743	0.8149475125614273	0.41510235493716285	0.6024649711217954
g2643	1007.6706120053395	-0.21059730441029517	0.11842837915577752	-1.7782672186476614	0.07535997762245697	0.18927738890537263
g2644	2657.795096581421	-0.39879908830463184	0.10617455175979593	-3.7560703736885577	0.00017260217709417122	0.0019566763319234124
g2645	4908.86766936376	-0.3487730653433019	0.1097318668401529	-3.178411845041895	0.0014808424159218653	0.010791853513716297
g2646	767.055099825052	-0.04908607502701492	0.14658302725242192	-0.3348687494527365	0.737724096746779	0.8485400564348236
g2647	295.23811588821735	-0.20164842234969385	0.17035199542485094	-1.1837162332427684	0.23652541082441425	0.42191244631308067
g2648	611.7596548296817	0.605258960766847	0.18928168765964634	3.19766253276008	0.0013854631093068615	0.010205710399246197
g2649	3068.674847676944	-0.0037838654780955206	0.18416397207095342	-0.02054617651620643	0.9836076763062257	0.9921670850425963
g265	5562.330854713197	0.22141586519868325	0.12154675103722333	1.821651860779687	0.0685078265899132	0.17823366325080794
g2650	312.1736041471173	0.4373491222480575	0.23322219924262153	1.8752465402878837	0.06075881419249742	0.16347262420225814
g2651	330.8933107637816	0.3614984339450705	0.263078273419382	1.3741098010355024	0.1694075971566792	0.33165379693795033
g2652	570.8008062602333	0.16230931133650103	0.17144543659484546	0.9467111785545238	0.34378597265621536	0.5323183128700627
g2653	950.9279107813751	-0.06767230253032216	0.12906894115725942	-0.5243112860736131	0.6000620483351033	0.7526275909049907
g2654	336.62224017652744	-0.03548794508632504	0.21913101573645158	-0.1619485263966755	0.8713463886321448	0.9323505150471504
g2655	386.85051145329857	0.17315094708881204	0.18160380224234055	0.9534544153307506	0.34035988205098733	0.5296201792013508
g2656	878.5883818442697	0.1026715836884471	0.18640216976504606	0.5508068056174524	0.5817661183399931	0.7419483434910387
g2657	99.43484328836182	-0.12566415647660029	0.25841255610811953	-0.48629276521696	0.6267596080136886	0.772451035015238
g2658	204.23474649335444	-0.1427187421549491	0.25438390654560017	-0.5610368363824373	0.5747724257367567	0.7374030117021544
g2659	352.10893145639176	0.08705503152434234	0.17690241337476947	0.49210765338692924	0.6226432421271326	0.7699453920449819
g266	552.7237623071882	0.45881324430705694	0.1500159768886188	3.058429200829112	0.0022250064800539483	0.01438253332569119
g2660	267.92255493152123	0.08190819530710838	0.16403354462252215	0.49933808048589967	0.6175412323729881	0.7665959066780763
g2661	389.43686362707484	-0.2511301944394336	0.17784497787254652	-1.412073579156153	0.15792829729972202	0.3162755025498412
g2662	745.6666250725387	-0.08010136611464654	0.1693344225829524	-0.47303652082556946	0.6361871239575323	0.7797423353700275
g2663	428.808997793635	0.2876502437243122	0.14205343816793775	2.0249439044498714	0.04287312464280151	0.1287558039193124
g2664	71.03275945678934	0.5823963673729806	0.3060033720149469	1.9032351295283545	0.05700987118460555	0.15708924359261747
g2665	823.7954981173369	0.3298290053526106	0.13219449850511789	2.4950282279700264	0.012594711040791776	0.05324191957333589
g2666	5899.882011692712	-0.16449989518644564	0.08854258366388779	-1.8578619278933144	0.0631886241380342	0.16774095790101334
g2667	489.308522453993	-0.141698256298432	0.13902144056534996	-1.0192546971330207	0.30808206534978266	0.49595300498739003
g2668	946.2441770091349	-0.24360582715304158	0.13531470482192823	-1.80029086619686	0.07181472238280498	0.18354812254237562
g2669	2238.446343237469	0.07661474382742425	0.13381195212221686	0.5725553107352349	0.5669458255476987	0.7311993479475786
g267	9324.656040282121	0.09803243743561779	0.10596928888616865	0.9251023430092414	0.3549126744297043	0.5448537397202659
g2670	909.3499206623761	-0.4154802704993294	0.15121790166372595	-2.7475600833508627	0.006004050701752195	0.030587437785579673
g2671	2477.1045288283817	-0.09810340189302451	0.09305394246909912	-1.0542637881850325	0.29176216281311973	0.47928727790231807
g2672	3252.8523330911717	0.9211192165738301	0.34463464396514454	2.672741213640117	0.007523426409753894	0.03669371407858004
g2673	34099.2086105762	1.3656896148979927	0.5471457112867235	2.496025440254842	0.012559359377442729	0.053197100911743615
g2674	36192.95444895508	1.3822408200264282	0.5505869063480416	2.5104861813634822	0.01205650407914693	0.05154394439272895
g2675	1874.8686553557116	-0.015990885785198302	0.10710869481398771	-0.1492958700782338	0.8813201739528257	0.9392952164516987
g2676	1612.8368716888929	0.08002395375566906	0.09749853219673849	0.820770856264706	0.4117768019474325	0.5996926893007273
g2677	1767.434847880635	0.3213307456025001	0.18362289720701488	1.7499492192427097	0.08012707657215946	0.19718364671440808
g2678	3883.2060708786353	-0.03173461893457608	0.10559393435819052	-0.3005344873970457	0.7637694943643487	0.8636994184457002
g2679	2933.3590227585846	-0.21993068435664	0.10913111567277146	-2.0152885178604785	0.043874427307362046	0.13020909047585827
g268	640.2346197133257	0.06916544139111694	0.12767736991938433	0.5417204429789563	0.5880111045694271	0.7456304735470566
g2680	1947.421360512788	0.19016742384376453	0.1041667274249254	1.8256062040618601	0.06790960062067354	0.17716996735304225
g2681	798.1258251980784	-0.16171072468983239	0.14828080814793873	-1.0905708345512573	0.27546176879476825	0.4660989719124651
g2682	222.86991797688873	-0.5185426128745733	0.19076074700164236	-2.7182878082885096	0.006562073065082203	0.03281036532541102
g2683	235.8976857144337	-0.013529148757396133	0.17903096869761395	-0.075568762520897	0.9397621892747228	0.9678874575632105
g2684	189.1203009484473	-0.7926187745074561	0.20236509166047026	-3.9167761989173413	8.97409877537754e-05	0.0011722222448806302
g2685	584.2408981099848	-0.7075123052965135	0.13270519921877938	-5.331458823479104	9.742691412823979e-08	3.871437903516897e-06
g2686	1713.1649761936108	-0.12485173012396013	0.11814212025060294	-1.0567926989893592	0.2906062071229829	0.4782207636831999
g2687	215.65702903514418	0.07020976209581281	0.1898364335534846	0.3698434530273236	0.7114991363997436	0.8326547550617004
g2688	570.5488237410574	-0.18005615944480727	0.14062084703715536	-1.2804371701532433	0.20039142842733748	0.37486503583409264
g2689	390.60796666278367	0.1180977409939052	0.15089453906429068	0.7826508614973008	0.43383216525980095	0.6208174464957349
g269	981.6891157523481	-0.24105347784217965	0.12295851675742588	-1.9604455567541774	0.04994373551602708	0.1432656546907312
g2690	841.4025406783577	-0.1702813111511273	0.1176771210400368	-1.4470213890871209	0.14789093310126866	0.30226760826057886
g2691	2862.3780827028368	0.32846930717684375	0.14549002246216966	2.2576758297102635	0.023965877198322407	0.08463160563486163
g2692	1031.2860612805182	-0.326113794466107	0.11174120280597996	-2.9184739941662294	0.0035174921424070043	0.020650906434815614
g2693	2059.618457358182	-0.3556049905114101	0.10361910204648828	-3.431847830063895	0.0005994838271346813	0.005190484971177573
g2694	320.58762644427765	0.2763305661679068	0.2293750270119354	1.2047107733028326	0.22831497559304204	0.4119928455371576
g2695	681.8565147012034	-0.104390509838076	0.13410587405509758	-0.7784186231483569	0.43632226340972236	0.6231734308996496
g2696	494.7042582563411	-0.09948940778502782	0.18769427639486022	-0.5300609570838902	0.5960696677657409	0.7505717971698723
g2697	393.1182823058086	0.6098297437230494	0.16725587611630735	3.646088603182961	0.0002662622019383819	0.0027388005785215033
g2698	6702.600207630295	0.05616484232346689	0.0975291885411738	0.5758772646791358	0.564698143883051	0.7297964714681675
g2699	190.8118903476845	0.6107460869299486	0.19725039124900615	3.096298481653966	0.0019595300386639216	0.013339197649987717
g27	124.53228066929898	0.7322370782721138	0.3269313257789677	2.2397274917826806	0.025108619650592915	0.08770244848305844
g270	1317.7015988851813	-0.39642687063919674	0.13667821692977916	-2.900439291235911	0.003726400140106733	0.021675131785674755
g2700	232.04825529334414	0.4312586942180504	0.21337318091896887	2.0211476079640316	0.04326448732270435	0.12921037052799125
g2701	772.7665538499114	-0.2892196304164949	0.13180295468129902	-2.194333435967586	0.028211447397255205	0.09458100703786713
g2702	772.7665538499114	-0.2892196304164949	0.13180295468129902	-2.194333435967586	0.028211447397255205	0.09458100703786713
g2703	6603.380793478292	-0.10965540071999652	0.09114763157571465	-1.2030526610985806	0.22895594268191288	0.4121643698732576
g2704	370.53173509274103	0.23047125991127804	0.15510921824716514	1.4858643639349929	0.13731500123862458	0.28616445054189327
g2705	1439.1059832474045	-0.025555258389299083	0.11203295380093835	-0.22810483453561362	0.8195647417501224	0.9017023350782075
g2706	207.98447701613114	0.5194151812070077	0.24211970261179294	2.1452825837962535	0.03193026013211467	0.10436080692530984
g2707	1181.364445574551	0.02041321624758476	0.16306245359900912	0.12518649018849798	0.9003759123717453	0.9494791113476149
g2708	347.3685287686417	0.5603819203352233	0.23802115743511534	2.3543365908048894	0.018555800270194187	0.07082724572293535
g2709	1362.3390556594477	0.03715344303303998	0.12490397957946885	0.29745603909602814	0.7661183655723367	0.8656380814233975
g271	756.9186131780262	0.5453219401888113	0.14278204975905345	3.8192611824038747	0.00013385197890623354	0.001588966101795697
g2710	244.80312853330767	0.7072326446081395	0.19245096013795568	3.6748719990857417	0.00023796868873387174	0.0025025781925753833
g2711	763.515292574354	-0.15311112766521845	0.12444192622928846	-1.2303821734734806	0.2185540256661177	0.399342423470278
g2712	2006.3214983073	-0.2559862429728682	0.11151310464197745	-2.295570944730975	0.021700425658945723	0.0789731285076545
