	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g1232	305.6604528036903	539.3379009680859	916.086654434045	355.404172405966	359.90935748059286	366.2070964878516
g1233	307.6452609387792	331.65255999828565	442.3534452902516	305.7667181593227	400.9949005719847	322.0764315833959
g1234	1099.5837068392495	999.7875716453175	971.7604290129096	1107.9079787850785	1074.7978072708115	1105.976400280964
g1235	220.31370299486767	304.2831739790097	270.2708693192155	204.50631149617038	195.56718511502535	195.49110330482563
g1236	25.802505756155675	45.078988737631065	37.45326653487256	25.811476208254515	31.22501274945783	32.71088758268865
g1237	61.52905218775584	72.44837475690707	103.24954558262165	75.44893045489782	100.24872514299618	81.68044118280834
g1238	174.66311588782304	218.95508815420803	278.3688728943231	260.10026025241086	239.93957165372856	237.2991016353626
g1239	2060.230844222276	2522.8134054238526	2666.267677104171	1580.4565432131226	1523.451937828811	1504.7008288036777
g124	942.7838641672265	877.4303165003189	832.069867342304	883.5466855902507	930.1766955891121	900.8075195848104
g1240	2479.025360726034	3530.650796486604	2932.4895446358328	3289.9704674675177	3214.5328914705005	3305.735201329819
g1241	315.5844934791348	268.8639685422996	483.85571361267796	266.0567547620081	277.7382712978091	304.07576563552584
g1242	2651.7036684787677	2489.0041638706293	2541.760872136892	2849.189873757325	2792.173508490992	2977.6585477637996
g1243	4997.746884153845	4042.619311435414	3806.061680300563	5277.454135503115	5127.4757778057065	5324.51956516084
g1244	1452.8795548850733	1331.440131643603	1196.480028222145	1719.4414151037238	1852.1362825599458	1804.5183723870193
g1245	2383.7545702417665	2722.448926976219	2422.315319404055	2934.566295061552	3150.4394442479293	3094.7596541988687
g1246	35.72654643160016	30.58931378624965	36.44101608798411	21.84047986852305	36.15527792042485	32.32377648703552
g1247	518.0349232582024	425.03046524052144	412.9981823304866	524.1715168445533	514.3909995042263	508.2768685925467
g1248	563.6855103652471	571.5371786378224	526.3702323819928	561.8959820720021	560.4068077665852	598.8608649753768
g1249	1438.985897939451	1566.4948586326793	1931.373852663158	1626.1230011200344	1431.420321304093	1454.7634974644252
g125	549.7918534196248	600.5165285405852	613.4237708143992	730.6633265105894	685.3068587644166	702.0259719669333
g1250	4183.975548767397	3960.511153377586	3541.864313662678	3210.5505406728885	3224.3934218124346	3069.7909885292424
g1251	730.4093937127145	753.4630974718335	689.3425543310328	641.3159088666314	644.2213156730247	664.8633067842337
g1252	599.4120567968472	634.3257700938085	478.7944613782357	524.1715168445533	455.22781745262205	519.3095348186606
g1253	1313.9429854288505	1672.7524749428098	1704.6297525601458	1921.9622284300285	2041.1297807803485	2017.8165860918884
g1254	18049.84518049844	18934.785233688533	16411.6164954024	22499.665260918475	23132.804182177282	23090.596189065134
g1255	936.8294397619599	784.0524112580831	727.8080713127938	726.6923301708579	869.3700918138521	757.576414193156
g1256	911.0269340058042	800.1520500929514	733.8815739941244	776.3297844175012	718.17529323753	782.9321909584354
g1257	1006.2977244900713	998.1776077618307	892.8048941556108	1475.2251402102388	1406.768995449258	1518.8303837950166
g1258	1307.9885610235838	1360.419481546366	1342.2440925740814	1679.7314517064092	1464.2887557772067	1641.5446011170557
g1259	2086.033349978432	2735.328638044113	2334.2495305247603	2700.277511017395	2828.328786411417	2615.5161177803056
g126	424.74894090902416	396.05111533775863	366.434661773618	434.8240992005953	420.71596125585285	423.4995386445134
g1260	186.57196469835642	127.18714679545907	153.86206792704402	133.02837738100405	149.55137685266644	151.16688285254338
g1261	1589.8313162062072	1476.3368811574173	1390.832114024727	1927.9187229396257	1801.19020912662	1810.5185943696426
g1262	3169.73859173697	3075.031017459833	2845.436006203426	3440.8683283773134	3663.1870220285	3441.0305292605844
g1263	2177.3345241925213	2128.372253969581	2006.2803857329031	2628.799576902229	2598.2497450996225	2641.6461167368916
g1264	162.75426707728963	146.50671339730096	154.87431837393248	129.05738104127258	212.0014023515821	150.00554956558403
g1265	1089.659666163805	883.8701720342661	809.8003575107581	661.1708905652887	553.8331208719625	600.7964204536423
g1266	93.28598234917821	98.20779689269624	69.33915561185866	47.651956076777566	65.736868946227	41.42088723488385
g1267	946.7534804374044	631.1058423268348	1896.4512122455064	750.5183082092467	639.2910505020576	743.059748106164
g1268	1417.1530084534731	1368.4693009638002	3063.0698522844423	1070.1835135576296	1133.9609893224158	1109.8475112374954
g1269	474.36914428624664	658.4752283461108	523.3334810413274	426.88210652113236	410.8554309139188	458.53309280112074
g127	351.31103991073496	481.37920116256026	456.52495154668986	452.6935827293869	447.01070883434363	511.76086845342473
g1270	212.37447045451208	175.4860633000638	194.35208580258194	198.5498169865732	170.91585926019022	177.10332626130244
g1271	593.4576323915805	341.3123432992066	399.8389265209368	428.8676046909981	465.08834779455606	471.11420340984716
g1272	478.3387605564244	354.1920543671012	424.13293724625953	395.11413580328065	494.66993882035825	416.72509447058377
g1273	1381.426462021873	1379.739048148208	1252.1538028010098	1596.3405285720485	1446.2111168169943	1461.925052734008
g1274	273.90352264226794	293.0134267946019	309.74863674786496	327.60719802784575	310.6067057709226	330.20576459211145
g1275	1641.4363277185187	1461.847206206036	1365.5258528525158	1739.2963968023812	1704.2283274309352	1677.933044108449
g1276	1887.552536469542	2503.4938388220107	2093.33392416531	2221.772452079754	2323.798317249125	2345.1190174666012
g1277	990.4192594093602	782.4424473745963	748.0530802505627	964.9521105547457	997.5569862589948	995.8432935676514
g1278	212.37447045451208	243.10454640651037	321.89564211052635	252.15826757294795	249.80010199566263	250.65443443539525
g1279	1127.3710207304941	891.9199914517003	931.2704111373718	1028.488051990449	1152.0386282826282	1072.6848460547958
g128	1788.3121297150972	1993.1352877566876	1767.3892802672294	2213.830459400291	2299.1469913942897	2104.723027066014
g1280	4584.906792055354	5167.984065992704	4274.733637209914	5535.568897585661	5599.137812494885	5480.525336709047
g1281	398.9464351528685	428.2503930074951	397.8144256271599	460.63557540884983	458.51466089993335	421.5639831662478
g1282	387.0375863423351	264.0340768918391	299.6261322789805	397.0996339731464	458.51466089993335	428.1448717923508
g1283	1153.1735264866497	861.3306776654507	974.797180353575	935.1696380067598	897.3082611159987	894.2266309587073
g1284	176.64792402291192	130.4070745624327	134.62930943616354	200.53531515643894	177.48954615481293	185.6197703656711
g1285	1597.770548746563	1585.8144252345212	1477.8856524571333	1270.7188287140684	1304.876848582606	1187.0761748202926
g1286	1730.752693797519	1787.0599106703742	1619.6007150215162	1489.123627399299	1426.490056133126	1517.4754949602307
g1287	2435.3595817540777	2524.4233693073393	2412.1928149351706	1675.7604553666777	1544.8164202363346	1620.8341574996139
g1288	577.5791673108694	301.063246212036	329.9936456856339	289.88273280039687	377.9869964408053	359.04554121826885
g1289	198.4808135088898	91.76794135874894	127.5435563079444	138.98487189060123	113.39609893224159	132.39199471336707
g129	613.3057137424695	639.155661744269	527.3824828288812	555.9394875624049	632.7173636074349	643.7657520711386
g1290	182.60234842817863	144.89674951381414	123.49455452039061	198.5498169865732	192.280341667714	196.45888104395843
g1291	250.08582502120115	309.11306562947016	359.34890864539886	289.88273280039687	287.59880163974316	325.7539869921005
g1292	1665.2540253395855	1790.279838437348	1558.8656882082093	1435.5151768129242	1521.8085161051551	1534.7019387167945
g1293	389.02239447742403	339.7023794157198	341.12840060140684	325.62169985798005	473.3054564128345	417.49931666189
g1294	154.81503453693404	164.216316115656	141.71506256438266	131.0428792111383	115.03952065589726	145.55377196557316
g1295	565.670318500336	441.1301040753897	397.8144256271599	561.8959820720021	594.9186639633544	563.4401997231163
g1296	1546.1655372342516	1073.8459102857114	1026.421953144886	1503.022114588359	1434.7071647514044	1492.700384838431
g1297	587.5032079863138	516.7984065992704	484.86796405956636	482.47605527737284	491.3830953730469	436.66131589671943
g1298	2167.4104835170765	2645.1706605688514	2194.5589688541545	1890.1942577121767	1742.0270270750157	1766.7750405608401
g1299	271.918714507179	281.74367961019414	370.4836635611718	297.8247254798598	422.3593829795085	335.0446532877754
g13	212.37447045451208	167.43624388262967	296.0832557148709	99.2749084932866	95.31845997202916	135.87599457424514
g130	889.1940445198263	924.1192691214368	791.579849466766	915.3146563081024	910.4556349052441	952.0997397588488
g1300	325.50853415457925	410.54079028914003	436.2799426089209	353.4186742361003	302.3895971526442	344.7224306791034
g1301	93.28598234917821	276.91378795973367	261.16061529721946	73.46343228503208	87.10135135375079	69.2928861219085
g1302	6670.940142033786	7558.780432970637	6696.03670616708	5900.900560840955	5834.147118977647	5872.862432153484
g1303	2080.078925573165	1840.1887188254395	1644.9069761937274	2618.8720860529006	2677.133987835095	2761.457000841532
g1304	1194.8544973235166	982.0779689269624	951.5154200751407	1215.124879957828	1091.2320245073684	1135.2032880027746
g1305	1256.3835495112723	1498.8763755262328	1210.6515344785832	1614.21001210084	1640.1348802083637	1545.1539382994288
g1306	674.8347659302253	643.9855533947294	694.4038065654751	599.620447299451	631.0739418837793	641.44308549722
g1307	2171.3800997872545	2764.3079879468764	2479.001344429808	2749.9149652640385	2902.2827639759225	3010.1758797986618
g1308	1085.6900498936272	1146.2942850426184	1140.8062536432803	1316.3852866209802	1275.295257556804	1374.437945116403
g1309	240.16178434575667	270.47393242578636	313.79763853541874	410.99812116220653	410.8554309139188	387.69176229659973
g131	1190.8848810533389	1362.0294454298528	1349.3298457023006	1356.095250018295	1388.6913564890456	1292.176837290115
g1310	1232.5658518902057	1788.669874553861	1344.2685934678584	1614.21001210084	1626.9875064191185	1593.9299363517218
g1311	2808.503511150791	3070.2011258093726	2653.108421294621	2781.6829359818903	2889.135390186677	2871.783663102671
g1312	1313.9429854288505	1131.804610091237	1041.6057098482127	1403.7472060950724	1395.2650433836682	1477.9901632036124
g1313	228.2529355352233	273.69386019276004	280.39337378809995	301.7957218195913	269.52116267953073	297.68843255724937
g1314	514.0653069880246	404.1009347551927	465.6352055686859	542.0410003733448	537.3989036354058	489.3084249055438
g1315	43.66577897195576	37.02916932019694	24.294010725322742	37.72446522744891	27.938169302146477	29.226887721810566
g1316	432.68817344937975	458.83970679374477	437.2921930558094	444.75159004992395	407.5685874666074	395.04687311400903
g1317	371.1591212616239	368.6817293184826	403.8879283084906	325.62169985798005	354.97909230962586	410.7248724879604
g1318	333.44776669493484	338.09241553223296	348.214153729626	351.4331760662346	330.3277664547907	376.6590960704858
g1319	27.787313891244573	72.44837475690707	70.85753128219133	41.695461567180374	52.589495156981606	40.646665043577606
g132	220.31370299486767	255.98425747440496	290.5158782569845	190.60782430711026	213.64482407523778	202.26554747875525
g1320	9632.273879586422	10376.21722907258	9024.21273401051	10342.459966830598	10775.916242010262	11101.572001140177
g1321	2536.5847966436118	2706.3492881413504	2368.6660457189673	2551.365148277466	2649.1958185329486	2562.4818976758283
g1322	1625.5578626378076	1787.0599106703742	1595.3067042961934	1830.6293126162047	1526.7387812761222	1628.189268317023
g1323	498.1868419073134	357.41198213407483	397.8144256271599	379.2301504443548	396.0646354010177	380.530207027017
g1324	617.2753300126473	666.525047763545	710.5998137156902	738.6053191900522	757.6174146052663	766.4799693931777
g1325	2022.519489655587	2084.9032291154367	1689.445995856819	2144.3380234549904	1889.9349822040265	2017.0423639005821
g1326	6355.355648554651	7119.260292778734	6218.254495235734	6204.681780830412	6006.706399961493	6053.256202727839
g1327	1550.1351535044294	1333.05009552709	1256.2028045885634	1717.4559169338581	1807.7638960212428	1632.8346014648605
g1328	966.6015617882933	706.7741448507156	730.8448226534591	629.402919847437	703.384497724629	698.9290832017083
g1329	581.5487835810471	557.047503686441	478.7944613782357	516.2295241650903	512.7475777805706	539.2457562447963
g133	273.90352264226794	373.5116209689431	279.38112334121155	472.5485644280442	420.71596125585285	438.4033158271585
g1330	127.02772064568947	99.81776077618306	93.12704111373718	61.55044326583769	62.45002549891566	56.32466441752897
g1331	1248.4443169709168	1167.2238155279472	971.7604290129096	980.8360959136716	815.1371749332149	898.0977419152385
g1332	412.8400920984908	597.2966007736115	542.5662395322079	540.0555022034791	453.58439572896634	497.0506468186062
g1333	385.0527782072462	333.2625238817725	472.72095869690503	351.4331760662346	386.20410505908364	368.14265196611717
g1334	557.7310859599803	457.2297429102579	510.1742252317776	645.2869052063629	668.8726415278597	619.1841974971655
g1335	212.37447045451208	165.82627999914283	221.68284786857	198.5498169865732	170.91585926019022	175.55488187868997
g1336	520.0197313932913	462.0596345607184	503.08847210355844	700.8808539626034	788.8424273547241	672.4119731494695
g1337	412.8400920984908	384.78136815335085	365.42241132672956	470.5630662581785	476.59229986014583	456.7910928706817
g1338	843.5434574127817	701.9442532002552	607.3502681330685	756.4748027188439	772.4082101181673	717.8975268887112
g1339	2350.012831945255	2402.066114162341	2044.745902714664	2521.5826757294794	2521.0089240878056	2369.507016492748
g134	785.9840214952036	888.7000636847266	748.0530802505627	750.5183082092467	889.0911524977203	848.5475216716392
g1340	319.5541097493126	350.9721266001276	296.5893809383151	355.404172405966	397.7080571246734	413.6282057053588
g1341	911.0269340058042	872.6004248498584	782.46959544477	990.7635867630003	879.2306221557863	995.6497380198249
g1342	398.9464351528685	413.76071805611366	536.4927368508772	355.404172405966	333.6146099021021	327.4959869225396
g1343	520.0197313932913	468.4994900946657	675.1710480745945	379.2301504443548	534.1120601880945	436.08064925323976
g1344	1002.3281082198935	933.7790524223577	867.4986329833996	1119.8209678042729	1273.6518358331482	1131.3321770462435
g1345	2387.7241865119445	2007.624962708069	1950.6066111540385	2338.9168441018323	2443.768103075989	2453.3165687016485
g1346	2262.681274001344	2426.2155724146432	2063.9786612055445	2223.7579502496196	2144.6653493706563	2197.2425789271097
g1347	2332.1495587294553	2447.145102899972	2267.4410010301226	2305.1633752141147	2540.729984771674	2400.0887930493445
g1348	1153.1735264866497	1360.419481546366	1162.063513027938	1620.1665066104372	1783.1125701664075	1660.9001558997118
